tweetText,tweetId,createdAt,screenName,image,followers,favorite,retweetcount,longitude,latitude
#AttarintikiDaredi End titles song #PawanKalyan #Trivikram http://t.co/ly7Ia2H1Sf,511182158656831488,Sun Sep 14 21:28:18 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,1,79.4350425,13.6424608
Ekada neggalo kadhu ekada thagalo thelisiana vaadu Goppodu #PawanKalyan #AttarintikiDaredi http://t.co/0gLdzU8LFm,511180950072348673,Sun Sep 14 21:23:30 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,2,79.4350416,13.6424607
The best #PawanKalyan in #AttarintikiDaredi climax http://t.co/TaBtslLQL5,511180872930705408,Sun Sep 14 21:23:12 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,1,79.4350425,13.6424608
Velithe kshaminchu ledhaa sikshinchu kaani memu unnamani matram gurthuinchu attha #PawanKalyan #AttarintikiDaredi http://t.co/5c0V3DQkUV,511180735420440576,Sun Sep 14 21:22:39 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,1,79.4350425,13.6424608
Bagaundadam ante baga undadam kadu atta naluguritho undadam navvuthu undadam #PawanKalyan #AttarintikiDaredi http://t.co/XEip8Gx0zQ,511180548266418177,Sun Sep 14 21:21:54 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,1,79.4350425,13.6424608
Nuvvu ante Maku chala istham atta #PawanKalyan #AttarintikiDaredi http://t.co/ucauVbNJSz,511180485779652609,Sun Sep 14 21:21:39 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,1,79.4350426,13.6424609
Watching #AttarintikiDaredi climax E scene lo #PawanKalyan acting ki silly awrds ayana kali gotiki kuda saripodu,511180420591779840,Sun Sep 14 21:21:24 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,2,79.4350426,13.6424609
#PawanKalyan #PSPK #Pawanism http://t.co/c7LMz1mvS7,511180202613805056,Sun Sep 14 21:20:32 IST 2014,PawanKOBALI,http://pbs.twimg.com/profile_images/3642333673/c2ef04700a93a7b6c78a92c70dcaf1eb_bigger.jpeg,82,3,0,0.0,0.0
RT @Always_Arjun: Meelo ado magic Undi Evru ana padipotharu #PawanKalyan @pranitasubhash #AttarintikiDaredi on Maatv Now http://t.co/ZeOD0…,511179911348760578,Sun Sep 14 21:19:22 IST 2014,Shaikshapawan,http://pbs.twimg.com/profile_images/506784092969390080/EGg7XJTJ_bigger.jpeg,2,10,5,0.0,0.0
Theater lo 10times TV lo 3rd time Stil I love to watch again n again #PawanKalyan Magic #AttarintikiDaredi http://t.co/5S0KLsQM66,511178826710147072,Sun Sep 14 21:15:04 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,1,79.4350431,13.6424599
Katama Rayuda song by powerstar PawanKalyanShow time #ADhttp://t.co/aW2cAl6mjl,511175693196341248,Sun Sep 14 21:02:37 IST 2014,Rajareddy_Pk,http://pbs.twimg.com/profile_images/512080650917380096/Xq1MA6VO_bigger.jpeg,101,1442,0,0.0,0.0
RT @SonYzzZCrazzZY: "@nishchitha1 "Ammo bapu gari bommo."Bomma emo kani..Ma #PawanKalyan♥ matram muddu ga untadu..aa dance steps tho." ht…,511174402214346753,Sun Sep 14 20:57:29 IST 2014,KiranCherry49,http://pbs.twimg.com/profile_images/502514047657336832/VGfaXGGY_bigger.jpeg,29,2,3,0.0,0.0
RT @Always_Arjun: chudappa siddappanenu Simham Lantivadini #PawanKalyan #AttarintikiDaredi http://t.co/kYVzPMh6Xs,511166048381304832,Sun Sep 14 20:24:17 IST 2014,maheshpawanism,http://pbs.twimg.com/profile_images/511936095164985344/6JSsV_8I_bigger.jpeg,102,39,1,0.0,0.0
RT @Always_Arjun: Ayina last punch manadhi ayinappudu aa Kick ee veru Appa #PawanKalyan #AttarintikiDaredi http://t.co/8XLDq68ZiT,511165996048973825,Sun Sep 14 20:24:05 IST 2014,maheshpawanism,http://pbs.twimg.com/profile_images/511936095164985344/6JSsV_8I_bigger.jpeg,102,39,1,0.0,0.0
RT @MartinManish: @boanalyst but Instead he went on 2 say tat E is a #PawanKalyan fan tats how E is straight forward! unlike u people crea…,511165764208848897,Sun Sep 14 20:23:09 IST 2014,hariharannaidu,http://pbs.twimg.com/profile_images/490565266003066880/aCK8sgyo_bigger.jpeg,2965,6498,2,0.0,0.0
Ayina last punch manadhi ayinappudu aa Kick ee veru Appa #PawanKalyan #AttarintikiDaredi http://t.co/8XLDq68ZiT,511164790304026626,Sun Sep 14 20:19:17 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,1,79.4350414,13.6424599
chudappa siddappanenu Simham Lantivadini #PawanKalyan #AttarintikiDaredi http://t.co/kYVzPMh6Xs,511164755025723392,Sun Sep 14 20:19:09 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,1,79.4350414,13.6424599
RT @OhMyKalyan: #AD today 6pm on MaaTV.. #PawanKalyan,511163926973652992,Sun Sep 14 20:15:51 IST 2014,manipamarthi,http://pbs.twimg.com/profile_images/2818062475/c294d8249154970bfcae98c42bae6d44_bigger.jpeg,31,6,2,0.0,0.0
Paamu paradyanam ga undani padaga meeda kalu veyakudadu Roy #PawanKalyan #AttarintikiDaredi http://t.co/dLSPo7vCBa,511163706823028738,Sun Sep 14 20:14:59 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,1,79.4350414,13.6424608
RT @SonYzzZCrazzZY: "@nishchitha1 "Ammo bapu gari bommo."Bomma emo kani..Ma #PawanKalyan♥ matram muddu ga untadu..aa dance steps tho." ht…,511160850132905984,Sun Sep 14 20:03:38 IST 2014,pratyusha,http://pbs.twimg.com/profile_images/508081365904916481/b_CrYGgt_bigger.jpeg,1014,2694,3,0.0,0.0
krishna radha la... noppi bhadala...vundam raa mardhalaaaninnu chudagane #PawanKalyan - @Samanthaprabhu2 http://t.co/5ampQXpume,511160057933754369,Sun Sep 14 20:00:29 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,0,79.4350425,13.6424618
RT @Always_Arjun: I like this shot #PawanKalyan #AttarintikiDaredi http://t.co/9vYUJ5O5xA,511160016360185856,Sun Sep 14 20:00:19 IST 2014,PowerrStar,http://pbs.twimg.com/profile_images/511690496893542401/8lGGCW3Q_bigger.jpeg,256,2716,3,0.0,0.0
Ninnu chudagane chitti gunde gattigane kottukunde hoy-demite-hoy#PawanKalyan - @Samanthaprabhu2 #AttarintikiDaredi http://t.co/q5NeP0TTjW,511159816836767745,Sun Sep 14 19:59:31 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,0,79.4350414,13.642461
#AttarintikiDaredi @Samanthaprabhu2 : baava #PawanKalyan : thanu Ala pillusthunte feeling ochasthundi paddu garu http://t.co/nN0vR4MRuZ,511159265403232256,Sun Sep 14 19:57:20 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,0,79.4350414,13.642461
RT @Always_Arjun: I like this shot #PawanKalyan #AttarintikiDaredi http://t.co/9vYUJ5O5xA,511158178084450305,Sun Sep 14 19:53:01 IST 2014,iKallu,http://pbs.twimg.com/profile_images/2186799687/profile_bigger.jpg,175,49,3,0.0,0.0
#PawanKalyan aa chirunavvu.. aa #Smiles.. steps... ♥ http://t.co/K8r3gDH3UL,511158104390508545,Sun Sep 14 19:52:43 IST 2014,SonYzzZCrazzZY,http://pbs.twimg.com/profile_images/510093599380217856/hBHCzvLq_bigger.jpeg,717,1108,0,0.0,0.0
RT @Always_Arjun: Meelo ado magic Undi Evru ana padipotharu #PawanKalyan @pranitasubhash #AttarintikiDaredi on Maatv Now http://t.co/ZeOD0…,511157846395080704,Sun Sep 14 19:51:42 IST 2014,Powerrstarfan,http://pbs.twimg.com/profile_images/510101877611302912/PRhl0pv9_bigger.jpeg,2540,319,5,0.0,0.0
"@nishchitha1 "Ammo bapu gari bommo."Bomma emo kani..Ma #PawanKalyan♥ matram muddu ga untadu..aa dance steps tho." http://t.co/ttMjs5VgVs,511157754044485634,Sun Sep 14 19:51:20 IST 2014,SonYzzZCrazzZY,http://pbs.twimg.com/profile_images/510093599380217856/hBHCzvLq_bigger.jpeg,717,1108,3,0.0,0.0
#GabbarSing2  Cinema pawankalyan testaadamani try chestuntey #MB GADU #Aagadu tesadu ga enkey mi testadu,511157638424702976,Sun Sep 14 19:50:52 IST 2014,Anjineyulu_I,http://pbs.twimg.com/profile_images/511368111434371072/6qUHE4uh_bigger.jpeg,118,65,0,0.0,0.0
RT @varmanic: Happiness is watching PawanKalyan and Trivikram's atharintikidaredhi :-) :-) ...,511157346156806144,Sun Sep 14 19:49:42 IST 2014,iKallu,http://pbs.twimg.com/profile_images/2186799687/profile_bigger.jpg,175,49,2,0.0,0.0
Happiness is watching PawanKalyan and Trivikram's atharintikidaredhi :-) :-) ...,511156801736175616,Sun Sep 14 19:47:33 IST 2014,varmanic,http://pbs.twimg.com/profile_images/508833103163310080/zRcRzeEx_bigger.jpeg,2481,1993,2,0.0,0.0
❤❤❤#PawanKalyan #AttarintikiDaredi http://t.co/7q9qc8W0Hn,511156738968391680,Sun Sep 14 19:47:18 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,0,79.4350419,13.6424616
RT @Always_Arjun: I like this shot #PawanKalyan #AttarintikiDaredi http://t.co/9vYUJ5O5xA,511154630856687616,Sun Sep 14 19:38:55 IST 2014,meevaasu,http://pbs.twimg.com/profile_images/511899229602598912/kSRS-IBG_bigger.jpeg,793,1918,3,0.0,0.0
I like this shot #PawanKalyan #AttarintikiDaredi http://t.co/9vYUJ5O5xA,511154211975737345,Sun Sep 14 19:37:15 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,3,79.4350429,13.6424598
RT @MartinManish: @boanalyst but Instead he went on 2 say tat E is a #PawanKalyan fan tats how E is straight forward! unlike u people crea…,511153895330938880,Sun Sep 14 19:36:00 IST 2014,Rashh3,http://pbs.twimg.com/profile_images/507809392020824064/-xSnBQRL_bigger.jpeg,282,1646,2,0.0,0.0
@boanalyst but Instead he went on 2 say tat E is a #PawanKalyan fan tats how E is straight forward! unlike u people creating fake news 1/2,511153601851719680,Sun Sep 14 19:34:50 IST 2014,MartinManish,http://pbs.twimg.com/profile_images/503841008690270208/Vtpefhpz_bigger.jpeg,131,539,2,0.0,0.0
RT @Always_Arjun: Meelo ado magic Undi Evru ana padipotharu #PawanKalyan @pranitasubhash #AttarintikiDaredi on Maatv Now http://t.co/ZeOD0…,511153271319183362,Sun Sep 14 19:33:31 IST 2014,saisuperb1,http://pbs.twimg.com/profile_images/511850780609888258/6fcl-wZM_bigger.jpeg,153,902,5,0.0,0.0
RT @Always_Arjun: Meelo ado magic Undi Evru ana padipotharu #PawanKalyan @pranitasubhash #AttarintikiDaredi on Maatv Now http://t.co/ZeOD0…,511153003596763136,Sun Sep 14 19:32:27 IST 2014,meevaasu,http://pbs.twimg.com/profile_images/511899229602598912/kSRS-IBG_bigger.jpeg,793,1918,5,0.0,0.0
"Ammo bapu gari bommo."Bomma emo kani..Ma #PawanKalyan♥ matram muddu ga untadu..aa dance steps tho.,511152551182344192,Sun Sep 14 19:30:39 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,0,0.0,0.0
#Happiness is watching #Pawankalyan movie with #PowerFans #Ad #Pawankalyan,511152378104401920,Sun Sep 14 19:29:58 IST 2014,nanirankireddy,http://pbs.twimg.com/profile_images/439705742036062208/lIC6DvgI_bigger.jpeg,53,35,0,0.0,0.0
RT @Always_Arjun: Meelo ado magic Undi Evru ana padipotharu #PawanKalyan @pranitasubhash #AttarintikiDaredi on Maatv Now http://t.co/ZeOD0…,511151583795507200,Sun Sep 14 19:26:49 IST 2014,maheshpawanism,http://pbs.twimg.com/profile_images/511936095164985344/6JSsV_8I_bigger.jpeg,102,39,5,0.0,0.0
Meelo ado magic Undi Evru ana padipotharu #PawanKalyan @pranitasubhash #AttarintikiDaredi on Maatv Now http://t.co/ZeOD06Kvg8,511151298196955136,Sun Sep 14 19:25:40 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,5,79.4350415,13.6424606
Hit like if u are now watching Attarintiki Daredi in Maa TV http://t.co/7cNUwYQ39s,511147968511356929,Sun Sep 14 19:12:27 IST 2014,PawanKalyan_FB,http://pbs.twimg.com/profile_images/378800000438635131/e612eed843f0890137a161d81ae9047c_bigger.jpeg,1396,1,0,0.0,0.0
RT @Always_Arjun: #PawanKalyan #AttarintikiDaredi started in @MAATV Sunday evening with powerstar,511147435695947776,Sun Sep 14 19:10:20 IST 2014,naveen_vfx,http://pbs.twimg.com/profile_images/489733878416809984/OEV5Tn5W_bigger.png,27,236,2,0.0,0.0
RT @Kalyanyourstar: *** "@AlwaysYashraj: AD 1st Week Share - 47Cr.. Ippati Heroes HIT Movies Full run Share idhii.. #PawanKalyan",511144140248064000,Sun Sep 14 18:57:14 IST 2014,bhanu4pawan,http://pbs.twimg.com/profile_images/506419521184219136/qxwZKGm1_bigger.jpeg,69,815,3,0.0,0.0
RT @PawanKalyanFan: Mythri Movies proudly announces that #PawanKalyan Starrer #AtharintikiDaaredi has grossed the highest in the overseas t…,511139945478492160,Sun Sep 14 18:40:34 IST 2014,bhanu4pawan,http://pbs.twimg.com/profile_images/506419521184219136/qxwZKGm1_bigger.jpeg,69,815,11,0.0,0.0
RT @Kalyanyourstar: *** "@AlwaysYashraj: AD 1st Week Share - 47Cr.. Ippati Heroes HIT Movies Full run Share idhii.. #PawanKalyan",511139787341070336,Sun Sep 14 18:39:56 IST 2014,Raj_PAWANIST,http://pbs.twimg.com/profile_images/462509262598443009/4Lfc1fcY_bigger.png,18,43,3,0.0,0.0
RT @Kalyanyourstar: *** "@AlwaysYashraj: AD 1st Week Share - 47Cr.. Ippati Heroes HIT Movies Full run Share idhii.. #PawanKalyan",511139624618819584,Sun Sep 14 18:39:17 IST 2014,megafamily009,http://pbs.twimg.com/profile_images/466992881886957569/hcgiA_B0_bigger.jpeg,164,24,3,0.0,0.0
PawanKalyan Heroine lost her Passport http://t.co/90H73WpOcg,511138551111880704,Sun Sep 14 18:35:01 IST 2014,Filmytrend,http://abs.twimg.com/sticky/default_profile_images/default_profile_6_bigger.png,19,0,0.0,0.0
RT @VyasKalyan: watching Industry Hit movie #AttarintikiDaredi now :D #PawanKalyan http://t.co/bx7s9IfC0P,511137831180197888,Sun Sep 14 18:32:10 IST 2014,kanduri12,http://pbs.twimg.com/profile_images/455592920419405824/7Kbl-NoT_bigger.jpeg,156,398,3,0.0,0.0
RT @PowerStarrFan: PawanKalyan's special Interview to Eenadu..http://t.co/u1wTWR5kKGhttp://t.co/9waRqieZg9http://t.co/50aVHgg1tu@bkrsat…,511137177699627008,Sun Sep 14 18:29:34 IST 2014,TheDanielUk,http://pbs.twimg.com/profile_images/492310101814816769/fGR2kzp0_bigger.jpeg,953,1988,5,0.0,0.0
Pawankalyan cinema 1st day 1st show 1st row lo kurchuni chudatam ante ..... #SankrantiRamzanChristmas on a same day,511137162960830464,Sun Sep 14 18:29:30 IST 2014,RT_BAABU,http://pbs.twimg.com/profile_images/511822588050292736/T21gfA6p_bigger.jpeg,219,204,0,0.0,0.0
RT @sheshubr: Excellent Article abt #Pawankalyan పవన్ కళ్యాణ్ బర్త్ డే స్పెషల్ (ఫోటో ఫీచర్) http://t.co/GuJvun70jBSource:OneIndia Telugu,511136086999830528,Sun Sep 14 18:25:14 IST 2014,frzahmed17,http://pbs.twimg.com/profile_images/508301412472606720/vKZ_00Wc_bigger.jpeg,268,3676,5,0.0,0.0
RT @euniverse800: #Pawankalyan Racha Max Anthe !! TOpic close,511135781344137216,Sun Sep 14 18:24:01 IST 2014,Always_Arjun,http://pbs.twimg.com/profile_images/502996201080225792/P7aVD8vl_bigger.jpeg,709,842,5,0.0,0.0
1000 Tweet adi Boss Movie Vastuppudu :) .....#PawanKalyan #AttarintikiDaredi @IamPavone  @PawanKalyanFan @UrsSamyuktha @PowerStarSanju,511135552314167296,Sun Sep 14 18:23:06 IST 2014,vinnusays,http://pbs.twimg.com/profile_images/506864151453388800/esWES3S4_bigger.jpeg,294,1191,0,0.0,0.0
Gaganapu veedhi veedhi valasa vellipoyina neeli mabbu kosamTharalindhi thanaku thaaney aakasam paradesam #PawanKalyan #AttarintikiDaredi,511134563498618880,Sun Sep 14 18:19:11 IST 2014,vinnusays,http://pbs.twimg.com/profile_images/506864151453388800/esWES3S4_bigger.jpeg,294,1191,0,0.0,0.0
RT @sheshubr: Excellent Article abt #Pawankalyan పవన్ కళ్యాణ్ బర్త్ డే స్పెషల్ (ఫోటో ఫీచర్) http://t.co/GuJvun70jBSource:OneIndia Telugu,511134327103447040,Sun Sep 14 18:18:14 IST 2014,ms_its_me,http://pbs.twimg.com/profile_images/511100978326536192/MRsIdHzo_bigger.jpeg,131,369,5,0.0,0.0
RT @euniverse800: #Pawankalyan Racha Max Anthe !! TOpic close,511134261915557888,Sun Sep 14 18:17:59 IST 2014,bhanu4pawan,http://pbs.twimg.com/profile_images/506419521184219136/qxwZKGm1_bigger.jpeg,69,815,5,0.0,0.0
RT @VyasKalyan: #PawanKalyan very rare pic :) http://t.co/JEGlN24wDQ,511134057397104640,Sun Sep 14 18:17:10 IST 2014,human_sai,http://pbs.twimg.com/profile_images/506501774417477632/hRmgz0t9_bigger.jpeg,15,743,1,0.0,0.0
Veedu aaradgula bulletu Veedu dhairyam visirina rockettu. #PawanKalyan,511133999285026816,Sun Sep 14 18:16:56 IST 2014,vinnusays,http://pbs.twimg.com/profile_images/506864151453388800/esWES3S4_bigger.jpeg,294,1191,0,0.0,0.0
RT @euniverse800: #Atharintikidaredi Pawankalyan intro is One Of The Best Ever !!! \m/ The BGM when he turns !! Goosebumps !! FDFS memorie…,511133795429261313,Sun Sep 14 18:16:07 IST 2014,v_a_m_s_y,http://pbs.twimg.com/profile_images/506505093097590784/kV2W2p30_bigger.jpeg,61,90,11,0.0,0.0
RT @VyasKalyan: “లక్ష కోట్లా !! ఎన్ని సున్నాలుంటాయ్ ?” “వాడి వాచ్ అమ్మితే మీ బ్యాచ్ సెటిలైపోద్ది చాలా..”#ADonMAA #PawanKalyan,511133554571350016,Sun Sep 14 18:15:10 IST 2014,maheshpawanism,http://pbs.twimg.com/profile_images/511936095164985344/6JSsV_8I_bigger.jpeg,102,39,1,0.0,0.0
RT @VyasKalyan: watching Industry Hit movie #AttarintikiDaredi now :D #PawanKalyan http://t.co/bx7s9IfC0P,511133384815681537,Sun Sep 14 18:14:30 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,3,0.0,0.0
"@VyasKalyan: watching Industry Hit movie #AttarintikiDaredi now :D #PawanKalyan http://t.co/yN9xlnpk5S",511133360035360768,Sun Sep 14 18:14:24 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,0,0.0,0.0
RT @euniverse800: #Atharintikidaredi Pawankalyan intro is One Of The Best Ever !!! \m/ The BGM when he turns !! Goosebumps !! FDFS memorie…,511133293060685824,Sun Sep 14 18:14:08 IST 2014,Ruthvik_Rao,http://pbs.twimg.com/profile_images/476752804518690816/aMbnLh7L_bigger.jpeg,259,2084,11,0.0,0.0
RT @sheshubr: Excellent Article abt #Pawankalyan పవన్ కళ్యాణ్ బర్త్ డే స్పెషల్ (ఫోటో ఫీచర్) http://t.co/GuJvun70jBSource:OneIndia Telugu,511133237108678656,Sun Sep 14 18:13:54 IST 2014,PK_karteek,http://pbs.twimg.com/profile_images/511108174871412736/yLoydRZC_bigger.jpeg,180,4467,5,0.0,0.0
RT @VyasKalyan: watching Industry Hit movie #AttarintikiDaredi now :D #PawanKalyan http://t.co/bx7s9IfC0P,511133166635991040,Sun Sep 14 18:13:38 IST 2014,PK_karteek,http://pbs.twimg.com/profile_images/511108174871412736/yLoydRZC_bigger.jpeg,180,4467,3,0.0,0.0
RT @iKallu: Bullet digindi roiiii RT @kapilvarala: #Atharintikidaredi In Maa TV at 6 Pm !! Don't miss it :) #PawanKalyan POWER PACKED movie.,511133155227480064,Sun Sep 14 18:13:35 IST 2014,PK_karteek,http://pbs.twimg.com/profile_images/511108174871412736/yLoydRZC_bigger.jpeg,180,4467,2,0.0,0.0
RT @euniverse800: #Pawankalyan Racha Max Anthe !! TOpic close,511133093722218496,Sun Sep 14 18:13:20 IST 2014,pawan_rockz,http://pbs.twimg.com/profile_images/506646774350901248/_bkYzBiT_bigger.jpeg,189,1653,5,0.0,0.0
AD 1st Week Share - 47Cr.. Ippati Heroes HIT Movies Full run Share idhii.. #PawanKalyan,511132967989542912,Sun Sep 14 18:12:50 IST 2014,AlwaysYashraj,http://pbs.twimg.com/profile_images/509633447053492224/uy9HpGKG_bigger.jpeg,308,1101,1,0.0,0.0
"@euniverse800: #Pawankalyan Racha Max Anthe !! TOpic close",511132900285112320,Sun Sep 14 18:12:34 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,0,0.0,0.0
RT @euniverse800: #Pawankalyan Racha Max Anthe !! TOpic close,511132881180049408,Sun Sep 14 18:12:30 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,5,0.0,0.0
RT @iKallu: Bullet digindi roiiii RT @kapilvarala: #Atharintikidaredi In Maa TV at 6 Pm !! Don't miss it :) #PawanKalyan POWER PACKED movie.,511132776410513408,Sun Sep 14 18:12:04 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,2,0.0,0.0
How many are watching AD in MAA TV?!?#powerstar #pawankalyan?!? http://t.co/AhmpFeTwoE,511132628242935808,Sun Sep 14 18:11:29 IST 2014,Andhravilasnews,http://pbs.twimg.com/profile_images/892280632/andhravilasv_logo3333_jpg_file_small_bigger.jpg,2195,0,0.0,0.0
Bullet digindi roiiii RT @kapilvarala: #Atharintikidaredi In Maa TV at 6 Pm !! Don't miss it :) #PawanKalyan POWER PACKED movie.,511132558189289473,Sun Sep 14 18:11:12 IST 2014,iKallu,http://pbs.twimg.com/profile_images/2186799687/profile_bigger.jpg,175,49,2,0.0,0.0
RT @euniverse800: #Pawankalyan Racha Max Anthe !! TOpic close,511132546747219968,Sun Sep 14 18:11:10 IST 2014,Mohan_Saladi,http://pbs.twimg.com/profile_images/506390372222631936/uwMC0Xn8_bigger.jpeg,92,75,5,0.0,0.0
