"","word","freq"
"mahendra","mahendra",3
"marry","marry",3
"mei","mei",3
"member","member",3
"mention","mention",3
"mode","mode",3
"morgan","morgan",3
"movie","movie",3
"msd","msd",3
"msg","msg",3
"needruns","needruns",3
"nhi","nhi",3
"nobecause","nobecause",3
"nothat","nothat",3
"nzover","nzover",3
"odic","odic",3
"ohh","ohh",3
"okay","okay",3
"outside","outside",3
"overseas","overseas",3
"ovs","ovs",3
"packed","packed",3
"part","part",3
"patel","patel",3
"perfecthigh","perfecthigh",3
"perform","perform",3
"phenomenal","phenomenal",3
"picked","picked",3
"police","police",3
"probably","probably",3
"problems","problems",3
"rahulü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼its","rahulü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼its",3
"ravindra","ravindra",3
"ready","ready",3
"regular","regular",3
"reply","reply",3
"retarded","retarded",3
"return","return",3
"rohitsharma","rohitsharma",3
"rraydou","rraydou",3
"rude","rude",3
"samachar","samachar",3
"saw","saw",3
"sehwag","sehwag",3
"shah","shah",3
"shielding","shielding",3
"shine","shine",3
"shit","shit",3
"shooting","shooting",3
"shopping","shopping",3
"shouldnt","shouldnt",3
"smith","smith",3
"software","software",3
"something","something",3
"statement","statement",3
"steyn","steyn",3
"strength","strength",3
"success","success",3
"supposed","supposed",3
"textbbccricket","textbbccricket",3
"thepracticesessionahead","thepracticesessionahead",3
"thindvsaustestatsydneycricketgroundaustraliaexclusiveviratkohlicaptainkohlivkfanclub","thindvsaustestatsydneycricketgroundaustraliaexclusiveviratkohlicaptainkohlivkfanclub",3
"thodimatch","thodimatch",3
"tht","tht",3
"times","times",3
"told","told",3
"total","total",3
"totally","totally",3
"track","track",3
"trauma","trauma",3
"true","true",3
"tweeting","tweeting",3
"unfair","unfair",3
"university","university",3
"upper","upper",3
"used","used",3
"utliveupdates","utliveupdates",3
"verifygautamgulati","verifygautamgulati",3
"videogovernor","videogovernor",3
"voluntarily","voluntarily",3
"wantin","wantin",3
"wedding","wedding",3
"winner","winner",3
"winning","winning",3
"wtf","wtf",3
"wud","wud",3
"wwos","wwos",3
"year","year",3
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ“ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ“ ¼",2
"aamir","aamir",2
"abdevilliers","abdevilliers",2
"absolutely","absolutely",2
"acts","acts",2
"added","added",2
"adelaide","adelaide",2
"admire","admire",2
"affected","affected",2
"affrd","affrd",2
"africaengland","africaengland",2
