"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"55","Apple publica varios vídeos del iPhone 6 y iPhone 6 Plus http://t.co/Ae76cqCAfb #iPhone",FALSE,0,NA,2014-09-10 13:22:50,FALSE,NA,"509693482077007872",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iPh0neP0wer",0,FALSE,FALSE,NA,NA
"56","Perhaps the best #iPhone plan in US!

Sprint rolls out a special plan for the iPhone 6: $50 a month for unlimited use http://t.co/3Vgyh5Wqhr",FALSE,0,NA,2014-09-10 13:22:50,FALSE,NA,"509693481741455360",NA,"<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","ashwindwivedi",0,FALSE,FALSE,NA,NA
"57","#teen,#pussy,#movie,#iphone,#sex,#porn Harmony Vision Dirty slut loves a dp in a gangbang  http://t.co/M6hcs6pv8R",FALSE,0,NA,2014-09-10 13:22:50,FALSE,NA,"509693480621195264",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","HottestHorny",0,FALSE,FALSE,NA,NA
"58","Sweetback / The Fabulous Three
http://t.co/cDOSwCDHrI
 
#iTunes #iPhone #Sweetback",FALSE,0,NA,2014-09-10 13:22:50,FALSE,NA,"509693480411488257",NA,"<a href=""http://itmsjp.mega-bit.net/"" rel=""nofollow"">mzkexpo</a>","mzkexpo",0,FALSE,FALSE,NA,NA
"59","sex clip: Sara Stone and Lauren Lee pussy licking  #sex #movie #hot #iPhone http://t.co/AxTcbohCH1",FALSE,0,NA,2014-09-10 13:22:49,FALSE,NA,"509693479363293184",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","JustMarriedsex",0,FALSE,FALSE,NA,NA
"60","Nine lesbians share outdoor daisy lick n fuck | Porn Vids #sex #movie #hot #iPhone http://t.co/9Mh0DGNS2D",FALSE,0,NA,2014-09-10 13:22:48,FALSE,NA,"509693475525496832",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","PussyFucking3",0,FALSE,FALSE,NA,NA
"61","涙のキッス / フェスタ・クラシコ
http://t.co/kic0Erwg8M
 
#iTunes #iPhone #",FALSE,0,NA,2014-09-10 13:22:48,FALSE,NA,"509693474749173761",NA,"<a href=""http://itmsjp.mega-bit.net/"" rel=""nofollow"">mzkgold</a>","mzkgold",0,FALSE,FALSE,NA,NA
"62","I made a new achievement: `Clea...`. Try to beat me in the #iPhone game The Tribez! http://t.co/JCR4GSEUcy #iphonegames, #gameinsight",FALSE,0,NA,2014-09-10 13:22:48,FALSE,NA,"509693474623328257",NA,"<a href=""https://itunes.apple.com/us/app/the-tribez/id511317727?mt=8&uo=4"" rel=""nofollow"">The Tribez on iOS</a>","ayes_clarisse",0,FALSE,FALSE,NA,NA
"63","#teen,#pussy,#movie,#iphone,#sex,#porn Baby Oil Wank  http://t.co/DTIXJS6LYC",FALSE,0,NA,2014-09-10 13:22:48,FALSE,NA,"509693472396574720",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","HotNudeTeen",0,FALSE,FALSE,NA,NA
"64","porn : Topless Asian chubby girl performs Tit Job #sex #movie #hot #iPhone http://t.co/uI3cw8O3je",FALSE,0,NA,2014-09-10 13:22:47,FALSE,NA,"509693471645786113",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","BeautiesNaughty",0,FALSE,FALSE,NA,NA
"65","You Can't Get What You Want (Till You Know What You Want) / ジョー・ジャクソン
http://t.co/JWiLHrxj5P
 
#iTunes #iPhone #",FALSE,0,NA,2014-09-10 13:22:47,FALSE,NA,"509693469686640640",NA,"<a href=""http://itmsjp.mega-bit.net/"" rel=""nofollow"">mzkhardrock</a>","mzkhardrock",0,FALSE,FALSE,NA,NA
"66","I have Theater on my island! Now my island is even more awesome! http://t.co/OT5hpMvIKI #iphone, #iphonegames, #gameinsight",FALSE,0,NA,2014-09-10 13:22:47,FALSE,NA,"509693469141774336",NA,"<a href=""https://itunes.apple.com/us/app/the-tribez/id511317727?mt=8&uo=4"" rel=""nofollow"">The Tribez on iOS</a>","sispagnola",0,FALSE,FALSE,NA,NA
"67","It’s funny how #andriod users talk about the new #iPhone every year!
It’s like, no my phone is better������,u hear me?
Lol take a chill pill guys",FALSE,0,NA,2014-09-10 13:22:47,FALSE,NA,"509693469107834882",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","adiga_rozi",0,FALSE,FALSE,NA,NA
"68","I've gathered 2 Scrolls! Can you do better? Download to find it out! http://t.co/rQfTp15ZNq #iphone,#iphonegames,#gameinsight",FALSE,0,NA,2014-09-10 13:22:46,FALSE,NA,"509693467472048128",NA,"<a href=""http://gigam.es/TribezAndCastlez_tw"" rel=""nofollow"">The Tribez & Castlez</a>","ghiesindol",0,FALSE,FALSE,NA,NA
