"","word","freq"
"ice","ice",3
"ideas","ideas",3
"ideology","ideology",3
"ideologykievs","ideologykievs",3
"ifunny","ifunny",3
"ignoring","ignoring",3
"ihadadream","ihadadream",3
"iheartradio","iheartradio",3
"ikea","ikea",3
"illustration","illustration",3
"image","image",3
"incomplete","incomplete",3
"infrastructurein","infrastructurein",3
"injurious","injurious",3
"insider","insider",3
"insists","insists",3
"instagram","instagram",3
"introduce","introduce",3
"investments","investments",3
"inyears","inyears",3
"ios","ios",3
"iphoneplus","iphoneplus",3
"iranians","iranians",3
"irantalks","irantalks",3
"ireland","ireland",3
"islams","islams",3
"issotu","issotu",3
"itcollege","itcollege",3
"java","java",3
"javascript","javascript",3
"jazz","jazz",3
"jihadi","jihadi",3
"jim","jim",3
"joking","joking",3
"jou","jou",3
"justify","justify",3
